date,state,name,code,cases,deaths
2020-07-08,TO,Sao Miguel Do Tocantins,172020,1,6
2020-10-22,SP,Vera Cruz,355660,0,5
2020-10-30,TO,Tocantinopolis,172120,3,21
2020-05-10,TO,Palmas,172100,6,2
2020-08-02,TO,Santa Terezinha Do Tocantins,172000,0,2
2020-08-29,TO,Sao Bento Do Tocantins,172010,16,2
2020-04-30,TO,Axixa Do Tocantins,170290,1,0
2020-10-04,SP,Serra Azul,355140,0,4
2020-04-24,SP,Pereira Barreto,353740,0,0
2020-11-20,SP,Rio Grande Da Serra,354410,2,28
2020-04-03,TO,Santa Fe Do Araguaia,171886,0,0
2020-06-26,TO,Sao Felix Do Tocantins,172015,0,0
2020-08-18,SP,Tarabai,355390,2,3
2020-04-14,TO,Fatima,170755,0,0
2020-09-06,TO,Gurupi,170950,42,41
2020-05-05,SP,Tejupa,355420,0,0
2020-04-04,TO,Tabocao,170825,0,0
2020-06-14,TO,Nova Rosalandia,171500,0,0
2020-07-24,TO,Santa Rosa Do Tocantins,171890,1,0
2020-11-19,TO,Cariri Do Tocantins,170386,0,4
2020-08-09,SP,Taquarituba,355380,0,2
2020-04-22,SP,Ipero,352100,0,0
2020-11-10,TO,Bandeirantes Do Tocantins,170305,15,1
2020-07-21,TO,Tocantinopolis,172120,4,8
2020-05-20,TO,Pindorama Do Tocantins,171700,0,0
2020-05-20,TO,Mateiros,171270,0,0
2020-09-21,SP,Presidente Epitacio,354130,0,13
2020-09-09,SP,Sebastianopolis Do Sul,355130,0,0
2020-07-28,SP,Santa Branca,354600,0,3
2020-05-02,TO,Tocantinia,172110,0,0
2020-05-11,SP,Adamantina,350010,0,0
2020-12-01,SP,Sao Jose Do Rio Preto,354980,313,797
2020-08-22,TO,Bom Jesus Do Tocantins,170330,0,0
2020-05-22,TO,Sampaio,171880,-1,0
2020-07-04,SP,Monteiro Lobato,353170,0,0
2020-12-03,TO,Tabocao,170825,0,3
2020-05-03,SP,Lourdes,352725,0,0
